Filght_date,Flight_ID,Departure point,Arrival point,Scheduled_departure_time,Scheduled_arrival_time,STATUS,Aircraft_code,Arrival delay
2018-10-22,TU 0750 ,TUN,LYS,2018-10-22 07:55:00,2018-10-22 09.45.00,ATA,TU 320IMT,0.0
2018-10-27,TU 0701 ,GVA,TUN,2018-10-27 11:00:00,2018-10-27 12.55.00,ATA,TU 32AIMD,25.0
2018-10-27,TU 0999 ,NCE,TUN,2018-10-27 16:35:00,2018-10-27 18.05.00,ATA,TU 32AIMP,138.0
2018-10-27,TU 0319 ,LIS,TUN,2018-10-27 18:25:00,2018-10-27 21.05.00,ATA,TU 320IMW,25.0
2018-10-27,TU 8303 ,FRA,DJE,2018-10-27 17:55:00,2018-10-27 20.45.00,ATA,TU 736IOR,0.0
2018-10-31,TU 0902 ,TUN,MRS,2018-10-31 13:35:00,2018-10-31 15.10.00,ATA,TU 320IMU,65.0
2018-11-02,TU 7133 ,BUD,TUN,2018-11-02 09:40:00,2018-11-02 11.55.00,ATA,TU 32AIMH,0.0
2018-11-02,TU 0440 ,MIR,ORY,2018-11-02 15:00:00,2018-11-02 17.30.00,ATA,TU 736IOL,156.0
2018-11-02,TU 6499 ,MUC,DJE,2018-11-02 08:55:00,2018-11-02 11.30.00,ATA,TU 736IOR,768.0
2018-11-02,TU 9000 ,TOE,MIR,2018-11-02 16:25:00,2018-11-02 17.15.00,ATA,TU 736IOL,0.0
2018-11-02,TU 0555 ,SXB,DJE,2018-11-02 10:00:00,2018-11-02 12.40.00,ATA,TU 736IOR,0.0
2018-11-02,TU 0441 ,ORY,MIR,2018-11-02 18:30:00,2018-11-02 21.05.00,ATA,TU 736IOL,145.0
2018-11-03,TU 0720 ,TUN,ORY,2018-11-03 13:00:00,2018-11-03 15.20.00,ATA,TU 32AIMH,97.0
2018-11-03,TU 0751 ,LYS,TUN,2018-11-03 10:40:00,2018-11-03 12.35.00,ATA,TU 32AIML,28.0
2018-11-03,TU 0928 ,TUN,MRS,2018-11-03 15:35:00,2018-11-03 17.10.00,ATA,TU 32AIMF,239.0
2018-11-03,TU 0722 ,TUN,ORY,2018-11-03 15:10:00,2018-11-03 17.30.00,ATA,TU 32AIMN,182.0
2018-11-03,TU 0708 ,TUN,ORN,2018-11-03 13:25:00,2018-11-03 15.10.00,ATA,TU 32AIML,47.0
2018-11-03,TU 0894 ,MIR,HAM,2018-11-03 13:35:00,2018-11-03 16.40.00,ATA,TU 736IOK,12.0
2018-12-06,TU 0716 ,TUN,ORY,2018-12-06 07:00:00,2018-12-06 09.30.00,ATA,TU 320IMT,10.0
2018-12-06,TU 0814 ,CAI,TUN,2018-12-06 10:00:00,2018-12-06 13.20.00,ATA,TU 32AIMN,22.0
2018-12-06,UG 0010 ,TOE,DJE,2018-12-06 16:45:00,2018-12-06 17.25.00,ATA,TU 32AIMN,45.0
2018-12-06,TU 9081 ,DJE,TOE,2018-12-06 18:40:00,2018-12-06 19.20.00,ATA,TU 736IOL,0.0
2018-12-06,TU 0217 ,IST,TUN,2018-12-06 19:35:00,2018-12-06 22.25.00,ATA,TU 32AIMG,21.0
2018-12-07,TU 0441 ,ORY,MIR,2018-12-07 17:10:00,2018-12-07 19.45.00,ATA,TU 736IOQ,0.0
2018-12-08,TU 0363 ,BLQ,TUN,2018-12-08 11:00:00,2018-12-08 12.30.00,ATA,TU 32AIMD,0.0
2018-12-09,TU 0216 ,TUN,IST,2018-12-09 16:00:00,2018-12-09 18.35.00,ATA,TU 32AIMP,51.0
2018-12-10,TU 9002 ,DJE,TOE,2018-12-10 04:40:00,2018-12-10 05.25.00,ATA,TU 736IOK,0.0
2018-12-10,TU 0250 ,MIR,NCE,2018-12-10 13:40:00,2018-12-10 15.25.00,ATA,TU 736IOQ,10.0
2018-12-22,TU 0283 ,TLS,TUN,2018-12-22 10:05:00,2018-12-22 11.50.00,ATA,TU 32AIMI,145.0
2018-12-22,TU 0745 ,FRA,TUN,2018-12-22 10:30:00,2018-12-22 12.55.00,ATA,TU 32AIMG,70.0
2018-12-23,TU 0914 ,MED,TUN,2018-12-23 00:45:00,2018-12-23 05.25.00,ATA,TU 332IFM,325.0
2018-12-22,TU 0850 ,TUN,LYS,2018-12-22 13:00:00,2018-12-22 14.50.00,ATA,TU 320IMR,310.0
2018-12-23,TU 0847 ,TUN,BEY,2018-12-23 05:30:00,2018-12-23 08.45.00,ATA,TU 32AIMF,111.0
2018-12-23,TU 0848 ,BEY,TUN,2018-12-23 09:35:00,2018-12-23 13.10.00,ATA,TU 32AIMF,120.0
2018-12-23,TU 9037 ,TUN,MIR,2018-12-23 13:00:00,2018-12-23 13.40.00,ATA,TU 736IOP,404.0
2018-12-23,TU 0634 ,DJE,ORY,2018-12-23 06:30:00,2018-12-23 09.15.00,ATA,TU 736IOQ,0.0
2018-12-23,TU 9047 ,MIR,DJE,2018-12-23 06:40:00,2018-12-23 07.25.00,ATA,TU 736IOL,0.0
2018-12-23,TU 9031 ,MIR,TUN,2018-12-23 08:35:00,2018-12-23 09.05.00,ATA,TU 32AIMH,0.0
2018-12-23,TU 0930 ,TUN,MRS,2018-12-23 07:15:00,2018-12-23 08.50.00,ATA,TU 32AIMI,15.0
2018-12-23,TU 0643 ,VIE,TUN,2018-12-23 10:40:00,2018-12-23 12.50.00,ATA,TU 32AIMP,230.0
2018-12-23,TU 0996 ,TUN,NCE,2018-12-23 07:50:00,2018-12-23 09.20.00,ATA,TU 320IMW,16.0
2018-12-23,TU 0750 ,TUN,LYS,2018-12-23 08:00:00,2018-12-23 09.50.00,ATA,TU 32AIMD,8.0
2018-12-23,TU 0717 ,ORY,TUN,2018-12-23 11:00:00,2018-12-23 13.30.00,ATA,TU 332IFN,105.0
2018-12-23,TU 0642 ,TUN,VIE,2018-12-23 07:35:00,2018-12-23 09.50.00,ATA,TU 32AIMP,204.0
2018-12-23,TU 0700 ,TUN,GVA,2018-12-23 12:40:00,2018-12-23 14.35.00,ATA,TU 32AIMG,106.0
2018-12-23,TU 0701 ,GVA,TUN,2018-12-23 15:25:00,2018-12-23 17.20.00,ATA,TU 32AIMG,111.0
2018-12-23,TU 0751 ,LYS,TUN,2018-12-23 10:40:00,2018-12-23 12.35.00,ATA,TU 32AIMD,30.0
2018-12-23,TU 0745 ,FRA,TUN,2018-12-23 10:30:00,2018-12-23 12.55.00,ATA,TU 32AIML,13.0
2018-12-23,TU 0997 ,NCE,TUN,2018-12-23 10:10:00,2018-12-23 11.45.00,ATA,TU 320IMW,40.0
2018-12-23,TU 0683 ,NCE,DJE,2018-12-23 11:00:00,2018-12-23 13.00.00,ATA,TU 736IOL,0.0
2018-12-23,TU 0606 ,TUN,MAD,2018-12-23 14:15:00,2018-12-23 16.20.00,ATA,TU 32AIMN,112.0
2018-12-23,TU 0712 ,CMN,TUN,2018-12-23 11:20:00,2018-12-23 13.45.00,ATA,TU 31BIMQ,0.0
2018-12-23,TU 0283 ,TLS,TUN,2018-12-23 12:25:00,2018-12-23 14.10.00,ATA,TU 32AIMH,125.0
2018-12-23,TU 0718 ,TUN,ORY,2018-12-23 11:15:00,2018-12-23 13.35.00,ATA,TU 320IMU,25.0
2018-12-23,TU 0588 ,DJE,LYS,2018-12-23 11:50:00,2018-12-23 14.10.00,ATA,TU 736IOK,0.0
2018-12-23,TU 0246 ,TUN,SXB,2018-12-23 15:25:00,2018-12-23 17.45.00,ATA,TU 320IMU,335.0
2018-12-23,TU 0247 ,SXB,TUN,2018-12-23 18:35:00,2018-12-23 20.50.00,ATA,TU 320IMU,389.0
2018-12-23,TU 0374 ,TUN,ALG,2018-12-23 12:25:00,2018-12-23 13.45.00,ATA,TU 332IFM,13.0
2018-12-23,TU 0514 ,TUN,BCN,2018-12-23 13:45:00,2018-12-23 15.30.00,ATA,TU 320IMR,16.0
2018-12-23,TU 0563 ,TUN,NKC,2018-12-23 18:30:00,2018-12-23 23.25.00,ATA,TU 320IMR,85.0
2018-12-24,TU 0564 ,NKC,TUN,2018-12-24 00:15:00,2018-12-24 04.30.00,ATA,TU 320IMR,134.0
2018-12-23,TU 0719 ,ORY,TUN,2018-12-23 14:35:00,2018-12-23 17.00.00,ATA,TU 320IMU,60.0
2018-12-23,TU 0903 ,MRS,TUN,2018-12-23 14:30:00,2018-12-23 16.05.00,ATA,TU 32AIMI,64.0
2018-12-23,TU 0480 ,DJE,NTE,2018-12-23 14:05:00,2018-12-23 16.55.00,ATA,TU 736IOQ,45.0
2018-12-23,TU 0705 ,TUN,CMN,2018-12-23 14:35:00,2018-12-23 17.15.00,ATA,TU 31BIMQ,15.0
2018-12-23,TU 0928 ,TUN,MRS,2018-12-23 16:55:00,2018-12-23 18.30.00,ATA,TU 32AIMI,110.0
2018-12-23,TU 0929 ,MRS,TUN,2018-12-23 19:20:00,2018-12-23 21.00.00,ATA,TU 32AIMI,175.0
2018-12-23,TU 0589 ,LYS,DJE,2018-12-23 15:00:00,2018-12-23 17.20.00,ATA,TU 736IOK,10.0
2018-12-23,TU 0721 ,ORY,TUN,2018-12-23 16:20:00,2018-12-23 18.45.00,ATA,TU 32AIMD,200.0
2018-12-23,TU 0611 ,CZL,TUN,2018-12-23 14:20:00,2018-12-23 15.10.00,ATA,TU 320IMW,115.0
2018-12-23,TU 0515 ,BCN,TUN,2018-12-23 16:20:00,2018-12-23 17.55.00,ATA,TU 320IMR,20.0
2018-12-23,TU 0724 ,TUN,ORY,2018-12-23 18:30:00,2018-12-23 20.50.00,ATA,TU 32AIMG,70.0
2018-12-23,TU 0607 ,MAD,TUN,2018-12-23 17:25:00,2018-12-23 19.35.00,ATA,TU 32AIMN,260.0
2018-12-23,TU 0913 ,TUN,MED,2018-12-23 19:10:00,2018-12-23 23.10.00,ATA,TU 332IFN,130.0
2018-12-23,TU 0441 ,ORY,MIR,2018-12-23 17:10:00,2018-12-23 19.45.00,ATA,TU 736IOR,22.0
2018-12-23,TU 0735 ,ORY,DJE,2018-12-23 17:45:00,2018-12-23 20.35.00,ATA,TU 736IOL,7.0
2018-12-23,TU 0706 ,CMN,TUN,2018-12-23 18:10:00,2018-12-23 20.30.00,ATA,TU 31BIMQ,0.0
2018-12-24,TU 0635 ,ORY,DJE,2018-12-24 10:15:00,2018-12-24 13.05.00,ATA,TU 736IOK,227.0
2018-12-23,TU 0723 ,ORY,TUN,2018-12-23 18:30:00,2018-12-23 20.55.00,ATA,TU 32AIMF,161.0
2018-12-23,TU 0791 ,LHR,TUN,2018-12-23 16:50:00,2018-12-23 19.50.00,ATA,TU 32AIML,200.0
2018-12-23,TU 0713 ,TUN,JED,2018-12-23 18:20:00,2018-12-23 22.35.00,ATA,TU 332IFM,39.0
2018-12-23,TU 0613 ,DSS,TUN,2018-12-23 22:20:00,2018-12-24 03.00.00,ATA,TU 320IMV,111.0
2018-12-24,TU 0714 ,JED,TUN,2018-12-24 00:10:00,2018-12-24 05.25.00,ATA,TU 332IFM,10.0
2018-12-24,TU 9177 ,TUN,DJE,2018-12-24 05:20:00,2018-12-24 06.10.00,ATA,TU 32AIMM,0.0
2018-12-24,TU 0462 ,MIR,LYS,2018-12-24 05:40:00,2018-12-24 07.45.00,ATA,TU 736IOP,8.0
2018-12-24,TU 0680 ,MIR,MRS,2018-12-24 06:00:00,2018-12-24 07.45.00,ATA,TU 736IOR,0.0
2018-12-24,TU 0214 ,TUN,IST,2018-12-24 06:20:00,2018-12-24 08.55.00,ATA,TU 32AIMN,14.0
2018-12-24,TU 6538 ,DJE,DUS,2018-12-24 07:00:00,2018-12-24 10.05.00,ATA,TU 32AIMM,0.0
2018-12-24,TU 0788 ,TUN,BRU,2018-12-24 06:45:00,2018-12-24 09.20.00,ATA,TU 32AIMP,9.0
2018-12-24,TU 0790 ,TUN,LGW,2018-12-24 07:05:00,2018-12-24 09.50.00,ATA,TU 320IMU,5.0
2018-12-24,TU 0744 ,TUN,FRA,2018-12-24 06:55:00,2018-12-24 09.30.00,ATA,TU 32AIMF,17.0
2018-12-24,TU 0514 ,TUN,BCN,2018-12-24 07:15:00,2018-12-24 09.00.00,ATA,TU 32AIML,6.0
2018-12-24,TU 0716 ,TUN,ORY,2018-12-24 07:00:00,2018-12-24 09.20.00,ATA,TU 332IFM,43.0
2018-12-24,TU 0750 ,TUN,LYS,2018-12-24 08:00:00,2018-12-24 09.50.00,ATA,TU 320IMT,7.0
2018-12-24,TU 0756 ,TUN,MXP,2018-12-24 08:40:00,2018-12-24 10.25.00,ATA,TU 320IMV,6.0
2018-12-24,TU 0463 ,LYS,MIR,2018-12-24 08:35:00,2018-12-24 10.40.00,ATA,TU 736IOP,10.0
2018-12-24,TU 0681 ,MRS,MIR,2018-12-24 08:40:00,2018-12-24 10.20.00,ATA,TU 736IOR,14.0
2018-12-24,TU 0931 ,MRS,TUN,2018-12-24 09:40:00,2018-12-24 11.15.00,ATA,TU 32AIMH,64.0
2018-12-24,TU 0997 ,NCE,TUN,2018-12-24 10:10:00,2018-12-24 11.45.00,ATA,TU 320IMW,25.0
2018-12-24,TU 0701 ,GVA,GVA,2018-12-24 11:10:00,2018-12-24 13.10.00,RTR,TU 32AIMI,0.0
2018-12-24,TU 0339 ,ALG,TUN,2018-12-24 11:15:00,2018-12-24 12.25.00,ATA,TU 332IFN,0.0
2018-12-24,TU 0250 ,MIR,NCE,2018-12-24 11:30:00,2018-12-24 13.15.00,ATA,TU 736IOP,0.0
2018-12-24,TU 0718 ,TUN,ORY,2018-12-24 11:15:00,2018-12-24 13.35.00,ATA,TU 32AIMG,14.0
2018-12-24,TU 9045 ,MIR,DJE,2018-12-24 12:00:00,2018-12-24 12.45.00,ATA,TU 736IOR,142.0
2018-12-24,TU 0216 ,TUN,IST,2018-12-24 16:00:00,2018-12-24 18.35.00,ATA,TU 32AIMH,138.0
2018-12-24,TU 0722 ,TUN,ORY,2018-12-24 15:10:00,2018-12-24 17.30.00,ATA,TU 32AIMM,103.0
2018-12-24,TU 9117 ,DJE,TUN,2018-12-24 14:30:00,2018-12-24 15.15.00,ATA,TU 32AIMM,0.0
2018-12-24,TU 0374 ,TUN,ALG,2018-12-24 12:25:00,2018-12-24 13.45.00,ATA,TU 32AIMH,55.0
2018-12-24,TU 0217 ,IST,TUN,2018-12-24 19:35:00,2018-12-24 22.25.00,ATA,TU 32AIMH,263.0
2018-12-24,TU 0375 ,ALG,TUN,2018-12-24 14:45:00,2018-12-24 15.55.00,ATA,TU 32AIMH,50.0
2018-12-24,TU 0719 ,ORY,TUN,2018-12-24 14:35:00,2018-12-24 17.00.00,ATA,TU 32AIMG,63.0
2018-12-24,TU 0902 ,TUN,MRS,2018-12-24 13:35:00,2018-12-24 15.10.00,ATA,TU 320IMT,15.0
2018-12-25,TU 0744 ,TUN,FRA,2018-12-25 07:00:00,2018-12-25 09.30.00,ATA,TU 31BIMQ,0.0
2018-12-25,TU 0716 ,TUN,ORY,2018-12-25 07:00:00,2018-12-25 09.20.00,ATA,TU 332IFN,17.0
2018-12-25,TU 0700 ,TUN,GVA,2018-12-25 07:20:00,2018-12-25 09.15.00,ATA,TU 320IMW,4.0
2018-12-25,TU 0725 ,ORY,TUN,2018-12-25 08:00:00,2018-12-25 10.25.00,ATA,TU 32AIMG,15.0
2018-12-25,TU 0711 ,TUN,CMN,2018-12-25 07:45:00,2018-12-25 10.30.00,ATA,TU 32AIMN,13.0
2018-12-25,TU 0996 ,TUN,NCE,2018-12-25 07:50:00,2018-12-25 09.20.00,ATA,TU 32AIMD,17.0
2018-12-25,TU 0750 ,TUN,LYS,2018-12-25 08:00:00,2018-12-25 09.50.00,ATA,TU 320IMU,14.0
2018-12-25,TU 0752 ,TUN,FCO,2018-12-25 08:20:00,2018-12-25 09.45.00,ATA,TU 320IMR,9.0
2018-12-25,TU 0790 ,TUN,LHR,2018-12-25 12:45:00,2018-12-25 15.50.00,ATA,TU 32AIMD,15.0
2018-12-25,TU 0881 ,AMS,TUN,2018-12-25 16:55:00,2018-12-25 19.45.00,ATA,TU 320IMR,27.0
2018-12-26,TU 0711 ,TUN,CMN,2018-12-26 07:45:00,2018-12-26 10.30.00,ATA,TU 31BIMQ,6.0
2018-12-26,TU 0996 ,TUN,NCE,2018-12-26 07:50:00,2018-12-26 09.20.00,ATA,TU 320IMT,6.0
2018-12-26,TU 0725 ,ORY,TUN,2018-12-26 08:00:00,2018-12-26 10.25.00,ATA,TU 32AIMP,0.0
2018-12-26,TU 0717 ,ORY,TUN,2018-12-26 11:00:00,2018-12-26 13.30.00,ATA,TU 332IFN,60.0
2018-12-26,TU 0751 ,LYS,TUN,2018-12-26 10:40:00,2018-12-26 12.35.00,ATA,TU 32AIMN,33.0
2018-12-26,TU 0724 ,TUN,ORY,2018-12-26 18:30:00,2018-12-26 20.50.00,ATA,TU 320IMR,34.0
2018-12-26,TU 0713 ,TUN,JED,2018-12-26 18:10:00,2018-12-26 22.35.00,ATA,TU 332IFN,46.0
2018-12-26,TU 0613 ,DSS,BKO,2018-12-26 22:20:00,2018-12-26 23.55.00,ATA,TU 320IMV,8.0
2018-12-27,TU 0931 ,MRS,TUN,2018-12-27 09:40:00,2018-12-27 11.15.00,ATA,TU 32AIMG,43.0
2018-12-27,TU 0708 ,TUN,ORN,2018-12-27 12:35:00,2018-12-27 14.20.00,ATA,TU 32AIMP,93.0
2018-12-27,TU 0709 ,ORN,TUN,2018-12-27 15:15:00,2018-12-27 16.55.00,ATA,TU 32AIMP,140.0
2018-12-27,TU 0701 ,GVA,TUN,2018-12-27 15:25:00,2018-12-27 17.20.00,ATA,TU 32AIMM,125.0
2018-12-27,TU 0283 ,TLS,TUN,2018-12-27 10:05:00,2018-12-27 11.50.00,ATA,TU 736IOQ,8.0
2018-12-27,TU 0215 ,IST,TUN,2018-12-27 09:55:00,2018-12-27 12.45.00,ATA,TU 32AIMM,5.0
2018-12-27,TU 0635 ,ORY,DJE,2018-12-27 10:15:00,2018-12-27 13.05.00,ATA,TU 736IOM,8.0
2018-12-27,TU 0753 ,FCO,TUN,2018-12-27 10:45:00,2018-12-27 12.00.00,ATA,TU 320IMV,9.0
2018-12-27,TU 0734 ,DJE,ORY,2018-12-27 14:00:00,2018-12-27 16.45.00,ATA,TU 736IOR,7.0
2018-12-27,TU 0251 ,NCE,MIR,2018-12-27 14:05:00,2018-12-27 15.50.00,ATA,TU 736IOP,0.0
2018-12-27,TU 0723 ,ORY,TUN,2018-12-27 18:30:00,2018-12-27 20.55.00,ATA,TU 32AIML,10.0
2018-12-27,TU 0724 ,TUN,ORY,2018-12-27 18:30:00,2018-12-27 20.50.00,ATA,TU 32AIMD,30.0
2018-12-27,TU 0713 ,TUN,JED,2018-12-27 18:20:00,2018-12-27 22.35.00,ATA,TU 320IMT,37.0
2018-12-27,TU 0913 ,TUN,MED,2018-12-27 19:10:00,2018-12-27 23.10.00,ATA,TU 320IMR,35.0
2018-12-28,TU 0564 ,NKC,TUN,2018-12-28 00:15:00,2018-12-28 04.30.00,ATA,TU 32AIMP,150.0
2018-12-27,TU 0399 ,NIM,ABJ,2018-12-27 19:55:00,2018-12-27 21.40.00,ATA,TU 320IMU,11.0
2018-12-28,TU 0473 ,VCE,TUN,2018-12-28 10:30:00,2018-12-28 12.15.00,ATA,TU 736IOQ,412.0
2018-12-28,TU 0472 ,TUN,VCE,2018-12-28 08:00:00,2018-12-28 09.40.00,ATA,TU 736IOQ,236.0
2018-12-28,TU 0714 ,JED,TUN,2018-12-28 00:10:00,2018-12-28 05.25.00,ATA,TU 320IMT,10.0
2018-12-28,TU 3887 ,TUN,BEY,2018-12-28 05:00:00,2018-12-28 08.15.00,ATA,TU 32AIMN,13.0
2018-12-28,TU 0718 ,TUN,ORY,2018-12-28 11:15:00,2018-12-28 13.35.00,ATA,TU 320IMR,155.0
2018-12-28,TU 0719 ,ORY,TUN,2018-12-28 14:35:00,2018-12-28 17.00.00,ATA,TU 320IMR,208.0
2018-12-28,TU 0554 ,DJE,SXB,2018-12-28 06:25:00,2018-12-28 09.10.00,ATA,TU 736IOK,0.0
2018-12-28,TU 0725 ,ORY,TUN,2018-12-28 08:00:00,2018-12-28 10.25.00,ATA,TU 32AIMD,100.0
2018-12-28,TU 0848 ,BEY,TUN,2018-12-28 11:35:00,2018-12-28 15.10.00,ATA,TU 32AIMG,53.0
2018-12-28,TU 0526 ,TUN,DUS,2018-12-28 08:20:00,2018-12-28 11.05.00,ATA,TU 736IOR,24.0
2018-12-28,TU 0756 ,TUN,MXP,2018-12-28 08:40:00,2018-12-28 10.25.00,ATA,TU 32AIMP,6.0
2018-12-28,TU 0712 ,CMN,TUN,2018-12-28 11:20:00,2018-12-28 13.45.00,ATA,TU 320IMT,43.0
2018-12-28,TU 0721 ,ORY,TUN,2018-12-28 16:40:00,2018-12-28 19.05.00,ATA,TU 32AIMM,131.0
2018-12-28,TU 0720 ,TUN,ORY,2018-12-28 13:00:00,2018-12-28 15.20.00,ATA,TU 32AIMM,155.0
2018-12-28,TU 0705 ,TUN,CMN,2018-12-28 14:20:00,2018-12-28 17.00.00,ATA,TU 31BIMQ,508.0
2018-12-28,TU 0850 ,TUN,LYS,2018-12-28 13:00:00,2018-12-28 14.50.00,ATA,TU 32AIMD,389.0
2018-12-28,TU 0851 ,LYS,TUN,2018-12-28 15:40:00,2018-12-28 17.30.00,ATA,TU 32AIMD,441.0
2018-12-28,TU 3888 ,BEY,TUN,2018-12-28 09:05:00,2018-12-28 12.40.00,ATA,TU 32AIMN,0.0
2018-12-28,TU 0791 ,LHR,TUN,2018-12-28 16:50:00,2018-12-28 19.50.00,ATA,TU 32AIMN,220.0
2018-12-28,TU 0790 ,TUN,LHR,2018-12-28 12:45:00,2018-12-28 15.50.00,ATA,TU 32AIMN,181.0
2018-12-28,TU 0706 ,CMN,TUN,2018-12-28 17:50:00,2018-12-28 20.10.00,ATA,TU 31BIMQ,533.0
2018-12-28,TU 0374 ,TUN,ALG,2018-12-28 12:25:00,2018-12-28 13.45.00,ATA,TU 32AIMH,154.0
2018-12-28,TU 0880 ,TUN,AMS,2018-12-28 13:15:00,2018-12-28 16.05.00,ATA,TU 32AIMP,90.0
2018-12-28,TU 0722 ,TUN,ORY,2018-12-28 15:10:00,2018-12-28 17.40.00,ATA,TU 32AIMG,120.0
2018-12-28,TU 0857 ,MXP,TUN,2018-12-28 16:15:00,2018-12-28 18.10.00,ATA,TU 31BIMQ,25.0
2018-12-28,TU 0555 ,SXB,DJE,2018-12-28 10:00:00,2018-12-28 12.40.00,ATA,TU 736IOK,0.0
2018-12-28,TU 0215 ,IST,TUN,2018-12-28 09:55:00,2018-12-28 12.45.00,ATA,TU 320IMW,6.0
2018-10-14,TU 4380 ,DJE,HAJ,2018-10-14 13:45:00,2018-10-14 16.45.00,ATA,TU 32AIMF,20.0
2018-10-14,TU 0734 ,DJE,ORY,2018-10-14 13:50:00,2018-10-14 16.35.00,ATA,TU 736IOL,24.0
2018-10-14,TU 0374 ,TUN,ALG,2018-10-14 13:50:00,2018-10-14 15.10.00,ATA,TU 32AIMN,25.0
2018-10-15,TU 0999 ,NCE,TUN,2018-10-15 16:35:00,2018-10-15 18.10.00,ATA,TU 31BIMO,0.0
2018-10-16,TU 7175 ,BUD,MIR,2018-10-16 08:35:00,2018-10-16 10.55.00,ATA,TU 32AIMP,0.0
2018-10-17,TU 0964 ,SFA,CDG,2018-10-17 05:00:00,2018-10-17 07.40.00,ATA,TU 736IOK,6.0
2018-10-17,TU 0744 ,MIR,MIR,2018-10-17 05:35:00,2018-10-17 06.15.00,RTR,TU 736ION,0.0
2018-10-17,TU 0319 ,LIS,BCN,2018-10-17 18:25:00,2018-10-17 20.10.00,ATA,TU 32AIMI,27.0
2018-10-18,TU 0260 ,MIR,LED,2018-10-18 21:35:00,2018-10-19 01.50.00,ATA,TU 32AIMP,0.0
2018-10-18,TU 0735 ,TOE,DJE,2018-10-18 22:05:00,2018-10-18 22.50.00,ATA,TU 736IOK,0.0
2018-10-18,TU 0399 ,ABJ,TUN,2018-10-18 22:40:00,2018-10-19 03.55.00,ATA,TU 31BIMQ,0.0
2018-11-09,TU 0515 ,BCN,TUN,2018-11-09 16:20:00,2018-11-09 17.55.00,ATA,TU 320IMT,39.0
2018-11-10,TU 0931 ,MRS,TUN,2018-11-10 09:40:00,2018-11-10 11.15.00,ATA,TU 32AIMN,36.0
2018-11-11,TU 0515 ,BCN,TUN,2018-11-11 16:20:00,2018-11-11 17.55.00,ATA,TU 31BIMQ,154.0
2018-11-11,TU 0588 ,DJE,LYS,2018-11-11 11:50:00,2018-11-11 14.10.00,ATA,TU 736IOQ,30.0
2018-11-11,TU 0374 ,TUN,ALG,2018-11-11 12:25:00,2018-11-11 13.45.00,ATA,TU 32AIMP,102.0
2018-11-11,TU 0375 ,ALG,TUN,2018-11-11 14:35:00,2018-11-11 15.45.00,ATA,TU 32AIMP,50.0
2018-11-11,TU 0700 ,TUN,GVA,2018-11-11 12:40:00,2018-11-11 14.35.00,ATA,TU 320IMV,24.0
2018-11-11,TU 0563 ,TUN,NKC,2018-11-11 18:30:00,2018-11-11 23.25.00,ATA,TU 32AIMH,233.0
2018-11-12,TU 0564 ,NKC,TUN,2018-11-12 00:15:00,2018-11-12 04.30.00,ATA,TU 32AIMH,265.0
2018-11-11,TU 0250 ,MIR,NCE,2018-11-11 13:30:00,2018-11-11 15.15.00,ATA,TU 736IOR,0.0
2018-11-11,TU 0217 ,IST,TUN,2018-11-11 19:35:00,2018-11-11 22.25.00,ATA,TU 320IMR,238.0
2018-11-11,TU 0734 ,DJE,ORY,2018-11-11 14:00:00,2018-11-11 16.45.00,ATA,TU 736IOL,10.0
2018-11-13,TU 0711 ,TUN,CMN,2018-11-13 07:45:00,2018-11-13 10.30.00,ATA,TU 320IMU,21.0
2018-11-13,TU 0750 ,TUN,LYS,2018-11-13 08:00:00,2018-11-13 09.50.00,ATA,TU 32AIMN,7.0
2018-11-13,TU 0752 ,TUN,FCO,2018-11-13 08:20:00,2018-11-13 09.45.00,ATA,TU 320IMR,0.0
2018-11-13,TU 0997 ,NCE,TUN,2018-11-13 10:10:00,2018-11-13 11.45.00,ATA,TU 320IMW,0.0
2018-12-06,TU 0611 ,CZL,TUN,2018-12-06 14:25:00,2018-12-06 15.15.00,ATA,TU 32AIMI,60.0
2018-12-06,TU 0643 ,VIE,TUN,2018-12-06 16:45:00,2018-12-06 18.55.00,ATA,TU 32AIML,9.0
2018-12-07,TU 0473 ,VCE,TUN,2018-12-07 10:30:00,2018-12-07 12.15.00,ATA,TU 320IMV,16.0
2018-12-07,TU 0753 ,FCO,TUN,2018-12-07 10:45:00,2018-12-07 12.00.00,ATA,TU 32AIMP,5.0
2018-12-07,TU 0848 ,BEY,TUN,2018-12-07 11:35:00,2018-12-07 15.10.00,ATA,TU 320IMU,4.0
2018-12-07,TU 0757 ,MXP,TUN,2018-12-07 11:20:00,2018-12-07 13.15.00,ATA,TU 320IMW,14.0
2018-12-12,TU 0783 ,MIR,DJE,2018-12-12 14:50:00,2018-12-12 15.35.00,ATA,TU 320IMU,618.0
2018-12-12,TU 0216 ,TUN,IST,2018-12-12 16:00:00,2018-12-12 18.35.00,ATA,TU 32AIMP,28.0
2018-12-13,TU 9462 ,TUN,LYS,2018-12-13 11:45:00,2018-12-13 13.30.00,ATA,TU 32AIMI,0.0
2018-12-13,TU 0745 ,FRA,TUN,2018-12-13 10:30:00,2018-12-13 12.55.00,ATA,TU 32AIMN,35.0
2018-12-14,TU 0564 ,NKC,TUN,2018-12-14 00:15:00,2018-12-14 04.30.00,ATA,TU 320IMT,135.0
2018-12-14,TU 0472 ,TUN,VCE,2018-12-14 08:00:00,2018-12-14 09.40.00,ATA,TU 31BIMQ,0.0
